970,LI62_RS05020,LI63_RS13465,LI64_RS04715,LI65_RS20085,LI66_RS04520,SR65_RS12680,SR75_RS04725,SR76_RS06270,SR68_RS01980,SR69_RS13030
971,LI62_RS05025,LI63_RS13460,LI64_RS04720,LI65_RS20080,LI66_RS04525,SR65_RS12675,SR75_RS04730,SR76_RS06275,SR68_RS01985,SR69_RS13035
972,LI62_RS05030,LI63_RS13455,LI64_RS04725,LI65_RS20075,LI66_RS04530,SR65_RS12670,SR75_RS04735,SR76_RS06280,SR68_RS01990,SR69_RS13040
973,LI62_RS05035,LI63_RS13450,LI64_RS04730,LI65_RS20070,LI66_RS04535,SR65_RS12665,SR75_RS04740,SR76_RS06285,SR68_RS01995,SR69_RS13045
974,LI62_RS05040,LI63_RS13445,LI65_RS20065,LI66_RS04540,SR75_RS04745,SR76_RS06290,SR68_RS02000,SR69_RS13050,,
975,LI62_RS05045,LI63_RS13440,LI64_RS04735,LI66_RS04545,SR65_RS12660,SR75_RS04750,SR76_RS06295,SR68_RS02005,SR69_RS13055,
976,LI62_RS05050,LI63_RS13435,LI64_RS04740,LI65_RS20055,LI66_RS04550,SR65_RS12655,SR75_RS04755,SR76_RS06300,SR68_RS02010,SR69_RS13060
977,LI62_RS05055,LI63_RS13430,LI64_RS04745,LI65_RS20050,LI66_RS04555,SR65_RS12650,SR75_RS04760,SR76_RS06305,SR68_RS02015,SR69_RS13065
978,LI62_RS05060,LI63_RS13425,LI64_RS04750,LI65_RS20045,LI66_RS04560,SR65_RS12640,SR75_RS04765,SR76_RS06310,SR68_RS02020,SR69_RS13070
979,LI62_RS05065,LI63_RS13420,LI64_RS04755,LI65_RS20040,LI66_RS04565,SR65_RS12635,SR75_RS04770,SR76_RS06315,SR68_RS02025,SR69_RS13075
980,LI62_RS05070,LI63_RS13415,LI64_RS04760,LI65_RS20035,LI66_RS04570,SR65_RS12630,SR75_RS04775,SR76_RS06320,SR68_RS02030,SR69_RS13080
981,LI62_RS05075,LI63_RS13410,LI64_RS04765,LI65_RS20030,LI66_RS04575,SR65_RS12625,SR75_RS04780,SR76_RS06325,SR68_RS02035,SR69_RS13085
982,LI62_RS05080,LI63_RS13405,LI64_RS04770,LI65_RS20025,LI66_RS04580,SR65_RS12620,SR75_RS04785,SR76_RS06330,SR68_RS02040,SR69_RS13090
983,LI62_RS05085,LI63_RS13400,LI64_RS04775,LI65_RS20020,LI66_RS04585,SR65_RS12615,SR75_RS04790,SR76_RS06335,SR68_RS02045,SR69_RS13095
984,LI62_RS05090,LI63_RS13395,LI64_RS04780,LI65_RS20015,LI66_RS04590,SR65_RS12610,SR75_RS04795,SR76_RS06340,SR68_RS02050,SR69_RS13100
985,LI62_RS05095,LI63_RS13390,LI64_RS04785,LI65_RS20010,LI66_RS04595,SR65_RS12605,SR75_RS04800,SR76_RS06345,SR68_RS02055,SR69_RS13105
986,LI62_RS05100,LI63_RS13385,LI64_RS04790,LI65_RS20005,LI66_RS04600,SR65_RS12595,SR75_RS04805,SR76_RS06350,SR68_RS02060,SR69_RS13110
987,LI62_RS05105,LI63_RS13380,LI64_RS04795,LI65_RS20000,LI66_RS04605,SR65_RS12590,SR75_RS04810,SR76_RS06355,SR68_RS02065,SR69_RS13115
988,LI62_RS05110,LI63_RS13375,LI64_RS04800,LI65_RS19995,LI66_RS04610,SR65_RS12585,SR75_RS04815,SR76_RS06360,SR68_RS02070,SR69_RS13120
989,LI62_RS05115,LI63_RS13370,LI64_RS04805,LI65_RS19990,LI66_RS04615,SR65_RS12580,SR75_RS04820,SR76_RS06365,SR68_RS02075,SR69_RS13125
990,LI62_RS05120,LI63_RS13365,LI64_RS04810,LI65_RS19985,LI66_RS04620,SR65_RS12575,SR75_RS04825,SR76_RS06370,SR68_RS02080,SR69_RS13130
991,LI62_RS05125,LI63_RS13360,LI64_RS04815,LI65_RS19980,LI66_RS04625,SR65_RS12570,SR75_RS04830,SR76_RS06375,SR68_RS02085,SR69_RS13135
992,LI62_RS05130,LI63_RS13355,LI64_RS04820,LI65_RS19975,LI66_RS04630,SR65_RS12565,SR75_RS04835,SR76_RS06380,SR68_RS02090,SR69_RS13140
993,LI62_RS05135,LI63_RS13350,LI64_RS04825,LI65_RS19970,LI66_RS04635,SR65_RS12560,SR75_RS04840,SR76_RS06385,SR68_RS02095,SR69_RS13145
994,LI62_RS05140,LI63_RS13345,LI64_RS04830,LI65_RS19965,LI66_RS04640,SR65_RS12555,SR75_RS04845,SR76_RS06390,SR68_RS02100,SR69_RS13150
995,LI62_RS05145,LI63_RS13340,LI64_RS04835,LI65_RS19960,LI66_RS04645,SR65_RS12550,SR75_RS04850,SR76_RS06395,SR68_RS02105,SR69_RS13155
996,LI62_RS05150,LI63_RS13335,LI64_RS04840,LI65_RS19955,LI66_RS04650,SR65_RS12545,SR75_RS04855,SR76_RS03080,SR68_RS02110,SR69_RS13160
997,LI62_RS05155,LI63_RS13330,LI64_RS04845,LI65_RS19950,LI66_RS04655,SR65_RS12540,SR75_RS04860,SR76_RS03085,SR68_RS02115,SR69_RS13165
998,LI62_RS05160,LI63_RS13325,LI64_RS04850,LI65_RS19945,LI66_RS04660,SR65_RS12535,SR75_RS04865,SR76_RS03090,SR68_RS02120,SR69_RS13170
999,LI62_RS05165,LI63_RS13320,LI64_RS04855,LI65_RS19940,LI66_RS04665,SR65_RS12530,SR75_RS04870,SR76_RS03095,SR68_RS02125,SR69_RS13175
1000,LI62_RS05170,LI63_RS13315,LI64_RS04860,LI65_RS19935,LI66_RS04670,SR65_RS12525,SR75_RS04875,SR76_RS03100,SR68_RS02130,SR69_RS13180
1001,LI62_RS05175,LI63_RS13310,LI64_RS04865,LI65_RS19930,LI66_RS04675,SR65_RS12520,SR75_RS04880,SR76_RS03105,SR68_RS02135,SR69_RS13185
1002,LI62_RS05180,LI63_RS13305,LI64_RS04870,LI65_RS19925,LI66_RS04680,SR65_RS12515,SR75_RS04885,SR76_RS03110,SR68_RS02140,SR69_RS13190
1003,LI62_RS05185,LI63_RS13300,LI64_RS04875,LI65_RS19920,LI66_RS04685,SR65_RS12510,SR75_RS04890,SR76_RS03115,SR68_RS02145,SR69_RS13195
1004,LI62_RS05190,LI63_RS13295,LI64_RS04880,LI65_RS19915,LI66_RS04690,SR65_RS12505,SR75_RS04895,SR76_RS03120,SR68_RS02150,SR69_RS13200
1005,LI62_RS05195,LI63_RS13290,LI64_RS04885,LI65_RS19910,LI66_RS04695,SR65_RS12500,SR75_RS04900,SR76_RS03125,SR68_RS02155,SR69_RS13205
1006,LI62_RS05200,LI63_RS13285,LI64_RS04890,LI65_RS19905,LI66_RS04700,SR65_RS12495,SR75_RS04905,SR76_RS03130,SR68_RS02160,SR69_RS13210
1007,LI62_RS05205,LI63_RS13280,LI64_RS04895,LI65_RS19900,LI66_RS04705,SR65_RS12490,SR75_RS04910,SR76_RS03135,SR68_RS02165,SR69_RS13215
1008,LI62_RS05210,LI63_RS13275,LI64_RS04900,LI65_RS19895,LI66_RS04710,SR65_RS12485,SR75_RS04915,SR76_RS03140,SR68_RS02170,SR69_RS13220
1009,LI62_RS05215,LI63_RS13270,LI64_RS04905,LI65_RS19890,LI66_RS04715,SR65_RS12480,SR75_RS04920,SR76_RS03145,SR68_RS02175,SR69_RS13225
1010,LI62_RS05220,LI63_RS13265,LI64_RS04910,LI65_RS19885,LI66_RS04720,SR65_RS12475,SR75_RS04925,SR76_RS03150,SR68_RS02180,SR69_RS13230
1011,LI62_RS05225,LI63_RS13260,LI64_RS04915,LI65_RS19880,LI66_RS04725,SR65_RS12470,SR75_RS04930,SR76_RS03155,SR68_RS02185,SR69_RS13235
1012,LI62_RS05230,LI63_RS13255,LI64_RS04920,LI65_RS19875,LI66_RS04730,SR65_RS12465,SR75_RS04935,SR76_RS03160,SR68_RS02190,SR69_RS13240
1013,LI62_RS05235,LI63_RS13250,LI64_RS04925,LI65_RS19870,LI66_RS04735,SR65_RS12460,SR75_RS04940,SR76_RS03165,SR68_RS02195,SR69_RS13245
1014,LI62_RS05240,LI63_RS13245,LI64_RS04930,LI65_RS19865,LI66_RS04740,SR65_RS12455,SR75_RS04945,SR76_RS03170,SR68_RS02200,SR69_RS13250
1015,LI62_RS05245,LI63_RS13240,LI64_RS04935,LI65_RS19860,LI66_RS04745,SR65_RS12450,SR75_RS04950,SR76_RS03175,SR68_RS02205,SR69_RS13255
1016,LI62_RS05250,LI63_RS13235,LI64_RS04940,LI65_RS19855,LI66_RS04750,SR65_RS12445,SR75_RS04955,SR76_RS03180,SR68_RS02210,SR69_RS13260
1017,LI62_RS05255,LI63_RS13230,LI64_RS04945,LI65_RS19850,LI66_RS04755,SR65_RS12440,SR75_RS04960,SR76_RS03185,SR68_RS02215,SR69_RS13265
1018,LI62_RS05260,LI63_RS13225,LI64_RS04950,LI65_RS19845,LI66_RS04760,SR65_RS12435,SR75_RS04965,SR76_RS03190,SR68_RS02220,SR69_RS13270
1019,LI62_RS05265,LI63_RS13220,LI64_RS04955,LI65_RS19840,LI66_RS04765,SR65_RS12430,SR75_RS04970,SR76_RS03195,SR68_RS02225,SR69_RS13275
1020,LI62_RS05270,LI63_RS13215,LI64_RS04960,LI65_RS19835,LI66_RS04770,SR65_RS12425,SR75_RS04975,SR76_RS03200,SR68_RS02230,SR69_RS13280
1021,LI62_RS05275,LI63_RS13210,LI64_RS04965,LI65_RS19830,LI66_RS04775,SR65_RS12420,SR75_RS04980,SR76_RS03205,SR68_RS02235,SR69_RS13285
1022,LI62_RS05280,LI63_RS13205,LI64_RS04970,LI65_RS19825,LI66_RS04780,SR65_RS12415,SR75_RS04985,SR76_RS03210,SR68_RS02240,SR69_RS13290
1023,LI62_RS05285,LI63_RS13200,LI64_RS04975,LI65_RS19820,LI66_RS04785,SR65_RS12410,SR75_RS04990,SR76_RS03215,SR68_RS02245,SR69_RS13295
1024,LI62_RS05290,LI63_RS13195,LI64_RS04980,LI65_RS19815,LI66_RS04790,SR65_RS12405,SR75_RS04995,SR76_RS03220,SR68_RS02250,SR69_RS13300
1025,LI62_RS05295,LI63_RS13190,LI64_RS04985,LI65_RS19810,LI66_RS04795,SR65_RS12400,SR75_RS05000,SR76_RS03225,SR68_RS02255,SR69_RS13305
1026,LI62_RS05300,LI65_RS19805,SR76_RS03230,,,,,,,
1027,LI62_RS05305,LI65_RS19800,SR76_RS03235,,,,,,,
1028,LI62_RS05310,LI65_RS19795,SR76_RS03240,,,,,,,
1029,LI62_RS05315,LI65_RS19790,SR76_RS03245,,,,,,,
1030,LI62_RS05320,LI63_RS13185,LI64_RS04990,LI65_RS19785,LI66_RS04800,SR65_RS12395,SR75_RS05005,SR76_RS03250,SR68_RS02260,SR69_RS13310
1031,LI62_RS05325,LI63_RS13180,LI64_RS04995,LI65_RS19780,LI66_RS04805,SR65_RS12390,SR75_RS05010,SR76_RS03255,SR68_RS02265,SR69_RS13315
1032,LI62_RS05330,LI63_RS13175,LI64_RS05000,LI65_RS19775,LI66_RS04810,SR65_RS12385,SR75_RS05015,SR76_RS03260,SR68_RS02270,SR69_RS13320
1033,LI62_RS05335,LI63_RS13170,LI64_RS05020,LI65_RS19770,LI66_RS04815,SR65_RS12380,SR75_RS05020,SR76_RS03265,SR68_RS02275,SR69_RS13325
1034,LI62_RS05340,LI64_RS05025,LI65_RS19765,LI66_RS04820,SR76_RS03270,,,,,
1035,LI62_RS05345,LI64_RS05030,LI65_RS19760,LI66_RS04825,SR76_RS03275,,,,,
1036,LI62_RS05350,LI64_RS05035,LI65_RS19755,LI66_RS04830,SR76_RS03280,,,,,
1037,LI62_RS05355,LI64_RS05040,LI65_RS19750,LI66_RS04835,SR76_RS03285,,,,,
1038,LI62_RS05360,LI64_RS05045,LI65_RS19745,LI66_RS04840,SR76_RS03290,,,,,
1039,LI62_RS05365,LI64_RS05050,LI65_RS19740,LI66_RS04845,SR76_RS03295,,,,,
1040,LI62_RS05370,LI64_RS05055,LI65_RS19735,LI66_RS04850,SR76_RS03300,,,,,
1041,LI62_RS05375,LI64_RS05060,LI65_RS19730,LI66_RS04855,SR76_RS03305,,,,,
1042,LI62_RS05380,LI64_RS05065,LI65_RS19725,LI66_RS04860,SR76_RS03310,,,,,
1043,LI62_RS05385,LI63_RS13165,LI64_RS05070,LI65_RS19720,LI66_RS04865,SR65_RS12375,SR75_RS05025,SR76_RS03315,SR68_RS02280,SR69_RS13330
1044,LI62_RS05390,LI63_RS13160,LI64_RS05075,LI65_RS19715,LI66_RS04870,SR65_RS12370,SR75_RS05030,SR76_RS03320,SR68_RS02285,SR69_RS13335
1045,LI62_RS05395,LI63_RS13155,LI64_RS05080,LI65_RS19710,LI66_RS04875,SR65_RS12365,SR75_RS05035,SR76_RS03325,SR68_RS02290,SR69_RS13340
1046,LI62_RS05400,LI63_RS13150,LI64_RS05085,LI65_RS19705,LI66_RS04880,SR65_RS12360,SR75_RS05040,SR76_RS03330,SR68_RS02295,SR69_RS13345
1047,LI62_RS05405,LI63_RS13145,LI64_RS05090,LI65_RS19700,LI66_RS04885,SR65_RS12355,SR75_RS05045,SR76_RS03335,SR68_RS02300,SR69_RS13350
1048,LI62_RS05410,LI63_RS13140,LI64_RS05095,LI65_RS19695,LI66_RS04890,SR75_RS05050,SR76_RS03340,SR68_RS02305,SR69_RS13355,
1049,LI62_RS05415,LI63_RS13135,LI64_RS05100,LI65_RS19690,LI66_RS04895,SR65_RS12350,SR75_RS05055,SR76_RS03345,SR68_RS02310,SR69_RS13360
1050,LI62_RS05420,LI63_RS13130,LI64_RS05105,LI65_RS19685,LI66_RS04900,SR65_RS12345,SR75_RS05060,SR76_RS03350,SR68_RS02315,SR69_RS13365
1051,LI62_RS05425,LI63_RS13125,LI64_RS05110,LI65_RS19680,LI66_RS04905,SR65_RS12340,SR75_RS05065,SR76_RS03355,SR68_RS02320,SR69_RS13370
1052,LI62_RS05430,LI63_RS13120,LI64_RS05115,LI65_RS19675,LI66_RS04910,SR65_RS12335,SR75_RS05070,SR76_RS03360,SR68_RS02325,SR69_RS13375
1053,LI62_RS05435,LI63_RS13115,LI64_RS05120,LI65_RS19670,LI66_RS04915,SR65_RS12330,SR75_RS05075,SR76_RS03365,SR68_RS02330,SR69_RS13380
1054,LI62_RS05440,LI63_RS13110,LI64_RS05125,LI65_RS19665,LI66_RS04920,SR65_RS12325,SR75_RS05080,SR76_RS03370,SR68_RS02335,SR69_RS13385
1055,LI62_RS05445,LI63_RS13105,LI64_RS05130,LI65_RS19660,LI66_RS04925,SR65_RS12320,SR75_RS05085,SR76_RS03375,SR68_RS02340,SR69_RS13390
1056,LI62_RS05450,LI63_RS13100,LI64_RS05135,LI65_RS19655,LI66_RS04930,SR65_RS12315,SR75_RS05090,SR76_RS03380,SR68_RS02345,SR69_RS13395
1057,LI62_RS05455,LI63_RS13095,LI64_RS05140,LI65_RS19650,LI66_RS04935,SR65_RS12310,SR75_RS05095,SR76_RS03385,SR68_RS02350,SR69_RS13400
1058,LI62_RS05460,LI63_RS13090,LI64_RS05145,LI65_RS19645,LI66_RS04940,SR65_RS12305,SR75_RS05100,SR76_RS03390,SR68_RS02355,SR69_RS13405
1059,LI62_RS05465,LI63_RS13085,LI64_RS05150,LI65_RS19640,LI66_RS04945,SR65_RS12300,SR75_RS05105,SR76_RS03395,SR68_RS02360,SR69_RS13410
1060,LI62_RS05470,LI63_RS13070,LI64_RS05155,LI65_RS19635,LI66_RS04960,SR65_RS12295,SR75_RS05120,SR76_RS03400,SR68_RS02375,SR69_RS13425
1061,LI62_RS05475,LI63_RS13065,LI64_RS05160,LI65_RS19630,LI66_RS04965,SR65_RS12290,SR75_RS05125,SR76_RS03405,SR68_RS02380,SR69_RS13430
1062,LI62_RS05480,LI63_RS13060,LI64_RS05165,LI65_RS19625,LI66_RS04970,SR65_RS12285,SR75_RS05130,SR76_RS03410,SR68_RS02385,SR69_RS13435
1063,LI62_RS05485,LI63_RS13055,LI64_RS05170,LI65_RS19620,LI66_RS04975,SR65_RS12280,SR75_RS05135,SR76_RS03415,SR68_RS02390,SR69_RS13440
1064,LI62_RS05490,LI63_RS13050,LI64_RS05175,LI65_RS19615,LI66_RS04980,SR65_RS12275,SR75_RS05140,SR76_RS03420,SR68_RS02395,SR69_RS13445
1065,LI62_RS05495,LI63_RS13045,LI64_RS05180,LI65_RS19610,LI66_RS04985,SR65_RS12270,SR75_RS05145,SR76_RS03425,SR68_RS02400,SR69_RS13450
1066,LI62_RS05500,LI63_RS13040,LI64_RS05185,LI65_RS19605,LI66_RS04990,SR65_RS12265,SR75_RS05150,SR76_RS03430,SR68_RS02405,SR69_RS13455
1067,LI62_RS05505,LI63_RS13035,LI64_RS05190,LI65_RS19600,LI66_RS04995,SR65_RS12260,SR75_RS05155,SR76_RS03435,SR68_RS02410,SR69_RS13460
1068,LI62_RS05510,LI63_RS13030,LI64_RS05195,LI65_RS19595,LI66_RS05000,SR65_RS12255,SR75_RS05160,SR76_RS03440,SR68_RS02415,SR69_RS13465
1069,LI62_RS05515,LI63_RS13025,LI64_RS05200,LI65_RS19590,LI66_RS05005,SR65_RS12250,SR75_RS05165,SR76_RS03445,SR68_RS02420,SR69_RS13470
1070,LI62_RS05520,LI63_RS13020,LI64_RS05205,LI65_RS19585,LI66_RS05010,SR65_RS12245,SR75_RS05170,SR76_RS03450,SR68_RS02425,SR69_RS13475
1071,LI62_RS05525,LI63_RS13015,LI64_RS05210,LI65_RS19580,LI66_RS05015,SR65_RS12240,SR75_RS05175,SR76_RS03455,SR68_RS02430,SR69_RS13480
1072,LI62_RS05530,LI63_RS13010,LI64_RS05215,LI65_RS19575,LI66_RS05025,SR65_RS12235,SR75_RS05180,SR76_RS03465,SR68_RS02435,SR69_RS13485
1073,LI62_RS05535,LI63_RS13005,LI64_RS05220,LI65_RS19570,LI66_RS05030,SR65_RS12230,SR75_RS05185,SR76_RS03470,SR68_RS02440,SR69_RS13490
1074,LI62_RS05540,LI63_RS13000,LI64_RS05225,LI65_RS19565,LI66_RS05035,SR65_RS12225,SR75_RS05190,SR76_RS03475,SR68_RS02445,SR69_RS13495
1075,LI62_RS05545,LI63_RS12995,LI64_RS05230,LI65_RS19560,LI66_RS05040,SR65_RS12220,SR75_RS05195,SR76_RS03480,SR68_RS02450,SR69_RS13500
1076,LI62_RS05550,LI63_RS12990,LI64_RS05235,LI65_RS19555,LI66_RS05045,SR65_RS12215,SR75_RS05200,SR76_RS03485,SR68_RS02455,SR69_RS13505
1077,LI62_RS05555,LI63_RS12985,LI64_RS05240,LI65_RS19550,LI66_RS05050,SR65_RS12210,SR75_RS05205,SR76_RS03490,SR68_RS02460,SR69_RS13510
1078,LI62_RS05560,LI64_RS05245,LI65_RS19545,SR65_RS12205,SR76_RS03495,,,,,
1079,LI62_RS05565,LI64_RS05250,LI65_RS19540,SR65_RS12200,SR76_RS03500,,,,,
1080,LI62_RS05570,LI63_RS12980,LI64_RS05255,LI65_RS19535,LI66_RS05055,SR65_RS12195,SR75_RS05210,SR76_RS03505,SR68_RS02465,SR69_RS13515
1081,LI62_RS05575,LI63_RS12975,LI64_RS05260,LI65_RS19530,LI66_RS05060,SR65_RS12190,SR75_RS05215,SR76_RS03510,SR68_RS02470,SR69_RS13520
1082,LI62_RS05580,LI63_RS12970,LI64_RS05265,LI65_RS19525,LI66_RS05065,SR65_RS12185,SR75_RS05220,SR76_RS03515,SR68_RS02475,SR69_RS13525
1083,LI62_RS05585,LI63_RS12965,LI65_RS19520,LI66_RS05070,SR65_RS12180,SR75_RS05225,SR76_RS03520,SR68_RS02480,SR69_RS13530,
1084,LI62_RS05590,LI63_RS12960,LI65_RS19515,LI66_RS05075,SR65_RS12175,SR75_RS05230,SR76_RS03525,SR68_RS02485,SR69_RS13535,
1085,LI62_RS05595,LI63_RS12955,LI64_RS05270,LI65_RS19510,LI66_RS05080,SR65_RS12170,SR75_RS05235,SR76_RS03530,SR68_RS02490,SR69_RS13540
1086,LI62_RS05600,LI63_RS12950,LI64_RS05275,LI65_RS19505,LI66_RS05085,SR65_RS12165,SR75_RS05240,SR76_RS03535,SR68_RS02495,SR69_RS13545
1087,LI62_RS05605,LI63_RS12945,LI64_RS05280,LI65_RS19500,LI66_RS05090,SR65_RS12160,SR75_RS05245,SR76_RS03540,SR68_RS02500,SR69_RS13550
1088,LI62_RS05610,LI63_RS12940,LI64_RS05285,LI65_RS19495,LI66_RS05095,SR65_RS12155,SR75_RS05250,SR76_RS03545,SR68_RS02505,SR69_RS13555
1089,LI62_RS05615,LI63_RS12935,LI64_RS05290,LI65_RS19490,LI66_RS05100,SR65_RS12150,SR75_RS05255,SR76_RS03550,SR68_RS02510,SR69_RS13560
1090,LI62_RS05620,LI63_RS12930,LI64_RS05295,LI65_RS19485,LI66_RS05105,SR65_RS12145,SR75_RS05260,SR76_RS03555,SR68_RS02515,SR69_RS13565
1091,LI62_RS05625,LI63_RS12925,LI64_RS05300,LI65_RS19480,LI66_RS05110,SR65_RS12140,SR75_RS05265,SR76_RS03560,SR68_RS02520,SR69_RS13570
1092,LI62_RS05630,LI63_RS12920,LI64_RS05305,LI65_RS19475,LI66_RS05115,SR65_RS12135,SR75_RS05270,SR76_RS03565,SR68_RS02525,SR69_RS13575
1093,LI62_RS05635,LI63_RS12915,LI64_RS05310,LI65_RS19220,LI66_RS05120,SR65_RS12130,SR75_RS05275,SR76_RS03570,SR68_RS02530,SR69_RS13580
1094,LI62_RS05640,LI63_RS12910,LI64_RS05315,LI65_RS19215,LI66_RS05125,SR65_RS12125,SR75_RS05280,SR76_RS03575,SR68_RS02535,SR69_RS13585
1095,LI62_RS05645,LI63_RS12905,LI64_RS05320,LI65_RS19210,LI66_RS05130,SR65_RS12120,SR75_RS05285,SR76_RS03580,SR68_RS02540,SR69_RS13590
1096,LI62_RS05650,LI63_RS12900,LI64_RS05325,LI65_RS19205,LI66_RS05135,SR65_RS12115,SR75_RS05290,SR76_RS03585,SR68_RS02545,SR69_RS13595
1097,LI62_RS05655,LI63_RS12895,LI64_RS05330,LI65_RS19200,LI66_RS05140,SR65_RS12110,SR75_RS05295,SR76_RS03590,SR68_RS02550,SR69_RS13600
1098,LI62_RS05660,LI63_RS12890,LI64_RS05335,LI65_RS19195,LI66_RS05145,SR65_RS12105,SR75_RS05300,SR76_RS03595,SR68_RS02555,SR69_RS13605
1099,LI62_RS05665,LI63_RS12885,LI64_RS05340,LI65_RS19190,LI66_RS05150,SR65_RS12100,SR75_RS05305,SR76_RS03600,SR68_RS02560,SR69_RS13610
1100,LI62_RS05670,LI63_RS12880,LI64_RS05345,LI65_RS19185,LI66_RS05155,SR65_RS12095,SR75_RS05310,SR76_RS03605,SR68_RS02565,SR69_RS13615
1101,LI62_RS05675,LI63_RS12875,LI64_RS05350,LI65_RS19180,LI66_RS05160,SR65_RS12090,SR75_RS05315,SR76_RS03610,SR68_RS02570,SR69_RS13620
1102,LI62_RS05680,LI63_RS12870,LI64_RS05355,LI65_RS19175,LI66_RS05165,SR65_RS12085,SR75_RS05320,SR76_RS03615,SR68_RS02575,SR69_RS13625
1103,LI62_RS05685,LI63_RS12865,LI64_RS05360,LI65_RS19170,LI66_RS05170,SR65_RS12080,SR75_RS05325,SR76_RS03620,SR68_RS02580,SR69_RS13630
1104,LI62_RS05690,LI63_RS12860,LI64_RS05365,LI65_RS19165,LI66_RS05175,SR65_RS12075,SR75_RS05330,SR76_RS03625,SR68_RS02585,SR69_RS13635
1105,LI62_RS05695,LI63_RS12855,LI64_RS05370,LI65_RS19160,LI66_RS05180,SR65_RS12070,SR75_RS05335,SR76_RS03630,SR68_RS02590,SR69_RS13640
1106,LI62_RS05700,LI63_RS12850,LI64_RS05375,LI65_RS19155,LI66_RS05185,SR65_RS12065,SR75_RS05340,SR76_RS03635,SR68_RS02595,SR69_RS13645
1107,LI62_RS05705,LI63_RS12845,LI64_RS05380,LI65_RS19150,LI66_RS05190,SR65_RS12060,SR75_RS05345,SR76_RS03640,SR68_RS02600,SR69_RS13650
1108,LI62_RS05710,LI63_RS12840,LI64_RS05385,LI65_RS19145,LI66_RS05195,SR65_RS12055,SR75_RS05350,SR76_RS03645,SR68_RS02605,SR69_RS13655
1109,LI62_RS05715,LI63_RS12835,LI64_RS05390,LI65_RS19140,LI66_RS05200,SR65_RS12050,SR75_RS05355,SR76_RS03650,SR68_RS02610,SR69_RS13660
1110,LI62_RS05720,LI63_RS12830,LI64_RS05395,LI65_RS19135,LI66_RS05205,SR65_RS12045,SR75_RS05360,SR76_RS03655,SR68_RS02615,SR69_RS13665
1111,LI62_RS05725,LI63_RS12825,LI64_RS05400,LI65_RS19130,LI66_RS05210,SR65_RS12040,SR75_RS05365,SR76_RS03660,SR68_RS02620,SR69_RS13670
1112,LI62_RS05730,LI63_RS12820,LI64_RS05405,LI65_RS19125,LI66_RS05215,SR65_RS12035,SR75_RS05370,SR76_RS03665,SR68_RS02625,SR69_RS13675
1113,LI62_RS05735,LI63_RS12815,LI64_RS05410,LI65_RS19120,LI66_RS05220,SR65_RS12030,SR75_RS05375,SR76_RS03670,SR68_RS02630,SR69_RS13680
1114,LI62_RS05740,LI63_RS12810,LI64_RS05415,LI65_RS19115,LI66_RS05225,SR65_RS12025,SR75_RS05380,SR76_RS03675,SR68_RS02635,SR69_RS13685
1115,LI62_RS05745,LI63_RS12805,LI64_RS05420,LI65_RS19110,LI66_RS05230,SR65_RS12020,SR75_RS05385,SR76_RS03680,SR68_RS02640,SR69_RS13690
1116,LI62_RS05750,LI63_RS12800,LI64_RS05425,LI65_RS19105,LI66_RS05235,SR65_RS12015,SR75_RS05390,SR76_RS03685,SR68_RS02645,SR69_RS13695
1117,LI62_RS05755,LI63_RS12795,LI64_RS05430,LI65_RS19100,LI66_RS05240,SR65_RS12010,SR75_RS05395,SR76_RS03690,SR68_RS02650,SR69_RS13700
1118,LI62_RS05760,LI63_RS12790,LI64_RS05435,LI65_RS19095,LI66_RS05245,SR65_RS12005,SR75_RS05400,SR76_RS03695,SR68_RS02655,SR69_RS13705
1119,LI62_RS05765,LI63_RS12785,LI64_RS05440,LI65_RS19090,LI66_RS05250,SR65_RS12000,SR75_RS05405,SR76_RS03700,SR68_RS02660,SR69_RS13710
1120,LI62_RS05770,LI63_RS12780,LI64_RS05445,LI65_RS19085,LI66_RS05255,SR65_RS11995,SR75_RS05410,SR76_RS03705,SR68_RS02665,SR69_RS13715
1121,LI62_RS05775,LI63_RS12775,LI64_RS05450,LI65_RS19080,LI66_RS05260,SR65_RS11990,SR75_RS05415,SR76_RS03710,SR68_RS02670,SR69_RS13720
1122,LI62_RS05780,LI63_RS12770,LI64_RS05455,LI65_RS19075,LI66_RS05265,SR65_RS11985,SR75_RS05420,SR76_RS03715,SR68_RS02675,SR69_RS13725
1123,LI62_RS05785,LI63_RS12765,LI64_RS05460,LI65_RS19070,LI66_RS05270,SR65_RS11980,SR75_RS05425,SR76_RS03720,SR68_RS02680,SR69_RS13730
1124,LI62_RS05790,LI63_RS12760,LI64_RS05465,LI65_RS19065,LI66_RS05275,SR65_RS11975,SR75_RS05430,SR76_RS03725,SR68_RS02685,SR69_RS13735
1125,LI62_RS05795,LI63_RS12755,LI64_RS05470,LI65_RS19060,LI66_RS05280,SR65_RS11965,SR75_RS05435,SR76_RS03730,SR68_RS02690,SR69_RS13740
1126,LI62_RS05800,LI63_RS12750,LI64_RS05475,LI65_RS19055,LI66_RS05285,SR65_RS11960,SR75_RS05440,SR76_RS03735,SR68_RS02695,SR69_RS13745
1127,LI62_RS05805,LI63_RS12745,LI64_RS05480,LI65_RS19050,LI66_RS05290,SR65_RS11955,SR75_RS05445,SR76_RS03740,SR68_RS02700,SR69_RS13750
