1,CL_1464,1023910,1024818,ribosomal RNA large subunit methyltransferase F,CL,303
1,CL_1465,1027026,1024819,mechanosensitive channel protein,CL,736
1,CL_1466,1027746,1027027,glutamine ABC transporter ATP-binding protein,CL,240
1,CL_1467,1028403,1027747,glutamine ABC transporter permease,CL,219
1,CL_1468,1029144,1028404,amino acid ABC transporter substrate-binding protein,CL,247
1,CL_1469,1029645,1029145,DNA starvation/stationary phase protection protein Dps,CL,167
1,CL_1470,1030530,1029646,inner membrane transporter rhtA,CL,295
1,CL_1471,1030531,1031046,outer membrane protein X,CL,172
1,CL_1472,1032627,1031047,phosphoethanolamine transferase,CL,527
1,CL_1473,1032753,1032628,hypothetical protein,CL,42
1,CL_1474,1032754,1033224,transcriptional regulator mntR,CL,157
1,CL_1475,1033225,1034331,membrane protein,CL,369
1,CL_1476,1034332,1035423,Multidrug resistance efflux pump,CL,364
1,CL_1477,1035424,1036992,MFS transporter,CL,523
1,CL_1478,1036993,1038513,RND transporter,CL,507
1,CL_1479,1038514,1039551,aldo/keto reductase,CL,346
1,CL_INS_42,1039552,1053114,fGI_25;1,fGI,4521
1,CL_1488,1053115,1054488,6-phospho-beta-glucosidase,CL,458
1,CL_1489,1054489,1055808,PTS cellobiose transporter subunit IIC,CL,440
1,CL_1490,1055809,1056522,"transcriptional regulator, GntR family",CL,238
1,CL_1491,1057440,1056523,"L,D-transpeptidase",CL,306
1,CL_1492,1057441,1059033,heme ABC transporter ATP-binding protein,CL,531
1,CL_1493,1061394,1059034,alpha-glucosidase,CL,787
1,CL_1494,1062693,1061395,hexuronate transporter,CL,433
1,CL_1495,1062694,1063764,cytochrome C peroxidase,CL,357
1,CL_1496,1065018,1063765,hypothetical protein,CL,418
1,CL_1497,1065831,1065019,sugar phosphatase SupH,CL,271
1,CL_INS_43,1065832,1068261,fGI_50;1,fGI,810
1,CL_1499,1069158,1068262,pyruvate formate lyase-activating protein,CL,299
1,CL_1500,1069159,1069818,fructose-bisphosphate aldolase,CL,220
1,CL_1501,1070568,1069819,molybdopterin-synthase adenylyltransferase,CL,250
1,CL_1502,1071798,1070569,molybdopterin molybdenumtransferase,CL,410
1,CL_1503,1071799,1072734,asparaginase,CL,312
1,CL_1504,1072735,1074603,glutathione ABC transporter ATP-binding protein,CL,623
1,CL_1505,1074604,1076139,"ABC-type dipeptide transport system, periplasmic component",CL,512
1,CL_1506,1076140,1077057,glutathione ABC transporter permease,CL,306
1,CL_1507,1077058,1077966,glutathione ABC transporter permease GsiD,CL,303
1,CL_1508,1079289,1077967,30S ribosomal protein S12 methylthiotransferase,CL,441
1,CL_1509,1079290,1079670,biofilm formation regulatory protein BssR,CL,127
1,CL_1510,1079671,1080786,soluble aldose sugar dehydrogenase yliI,CL,372
1,CL_1511,1081410,1080787,glutathione S-transferase,CL,208
1,CL_1512,1081411,1082613,D-alanyl-D-alanine carboxypeptidase dacC,CL,401
1,CL_1513,1083369,1082614,deoxyribose operon repressor,CL,252
1,CL_1514,1083975,1083370,UDP pyrophosphate phosphatase,CL,202
1,CL_1515,1084701,1083976,phosphoesterase,CL,242
1,CL_5363,1084702,1085931,multidrug transporter,CL,410
1,CL_1516,1086741,1085932,phosphatase YbjI,CL,270
1,CL_1517,1087953,1086742,inner membrane protein ybjJ,CL,404
1,CL_1518,1087954,1088502,DeoR faimly transcriptional regulator,CL,183
1,CL_1519,1088925,1088503,arsenate reductase,CL,141
1,CL_1520,1090212,1088926,arsenical pump membrane protein,CL,429
1,CL_1521,1090530,1090213,ArsR family transcriptional regulator,CL,106
1,CL_1524,1092213,1090531,transporter,CL,561
1,CL_1525,1092214,1092585,membrane protein,CL,124
1,CL_1526,1092852,1092586,glutaredoxin,CL,89
1,CL_1527,1092853,1093572,nitroreductase A,CL,240
1,CL_1528,1093573,1094472,ribosomal protein S6 modification protein,CL,300
1,CL_1529,1094473,1094946,hypothetical protein,CL,158
1,CL_1530,1094947,1096056,putrescine-binding periplasmic protein,CL,370
1,CL_1531,1096057,1097187,putrescine/spermidine ABC transporter ATP-binding protein,CL,377
1,CL_1532,1097188,1098138,putrescine/spermidine ABC transporter permease,CL,317
1,CL_1533,1098139,1098981,putrescine/spermidine ABC transporter permease,CL,281
1,CL_1534,1098982,1099452,membrane protein,CL,157
1,CL_1535,1099453,1100577,23S rRNA methyltransferase,CL,375
1,CL_INS_44,1100578,1100712,fGI_25;1,fGI,45
1,CL_1537,1100713,1101417,hypothetical protein,CL,235
1,CL_1538,1101418,1102884,two-component system sensor kinase,CL,489
1,CL_1539,1103613,1102885,L-arginine-binding protein,CL,243
1,CL_1540,1104279,1103614,arginine transporter permease subunit ArtM,CL,222
1,CL_1541,1104993,1104280,arginine transporter permease subunit ArtQ,CL,238
1,CL_1542,1105722,1104994,arginine ABC transporter substrate-binding protein,CL,243
1,CL_1543,1106448,1105723,arginine ABC transporter ATP-binding protein,CL,242
1,CL_1544,1106964,1106449,lipoprotein,CL,172
1,CL_1545,1106965,1107285,hypothetical protein,CL,107
1,CL_1546,1107286,1108113,N-acetylmuramoyl-L-alanine amidase AmiD,CL,276
1,CL_1547,1108114,1108734,hypothetical protein,CL,207
1,CL_1548,1109364,1108735,hypothetical protein,CL,210
1,CL_1549,1110924,1109365,peptidoglycan-binding protein,CL,520
1,CL_1550,1110925,1111653,general secretion pathway protein GspC,CL,243
1,CL_1551,1111654,1113573,general secretion pathway protein GspD,CL,640
1,CL_1552,1113574,1115049,type II secretion system protein E,CL,492
1,CL_1553,1115050,1116255,general secretion pathway protein F,CL,402
1,CL_1554,1116256,1116702,general secretion pathway protein G,CL,149
1,CL_1555,1116703,1117185,general secretion pathway protein GspH,CL,161
1,CL_1556,1117186,1117563,general secretion pathway protein I,CL,126
1,CL_INS_45,1117564,1119228,fGI_25;1,fGI,555
1,CL_1559,1119229,1120359,general secretion pathway protein GspL,CL,377
1,CL_1560,1120360,1120842,general secretion pathway protein M,CL,161
1,CL_1561,1120843,1121637,general secretion pathway protein GspO,CL,265
1,CL_1562,1121638,1124337,glycoside hydrolase,CL,900
1,CL_1563,1124338,1124775,invasion protein IagB,CL,146
1,CL_1564,1124776,1126593,chitinase,CL,606
1,CL_1565,1127604,1126594,hypothetical protein,CL,337
1,CL_1566,1129038,1127605,NAD-dependent epimerase/dehydratase,CL,478
1,CL_1567,1130037,1129039,low specificity L-threonine aldolase,CL,333
1,CL_1568,1131753,1130038,pyruvate dehydrogenase,CL,572
1,CL_1569,1132719,1131754,HCP oxidoreductase,CL,322
1,CL_1570,1134369,1132720,hydroxylamine reductase,CL,550
1,CL_1571,1135266,1134370,surface protein,CL,299
1,CL_1572,1135959,1135267,porin,CL,231
1,CL_1573,1135960,1137615,ATP-dependent OLD family endonuclease,CL,552
1,CL_1574,1138569,1137616,hypothetical protein,CL,318
1,CL_1575,1138570,1139682,macrolide transporter subunit MacA,CL,371
1,CL_1576,1139683,1141620,MacB family efflux pump subunit,CL,646
1,CL_1577,1141839,1141621,cold-shock protein,CL,73
1,CL_1578,1141840,1142157,ATP-dependent Clp protease adaptor protein ClpS,CL,106
1,CL_1579,1142158,1144434,ATP-dependent Clp protease ATP-binding protein,CL,759
1,CL_INS_46,1144435,1144881,fGI_50;1,fGI,149
1,CL_1580,1145097,1144882,translation initiation factor IF-1,CL,72
1,CL_1581,1145799,1145098,leucyl/phenylalanyl-tRNA--protein transferase,CL,234
1,CL_1582,1147518,1145800,glutathione ABC transporter ATP-binding protein,CL,573
1,CL_1583,1149282,1147519,amino acid ABC transporter permease,CL,588
1,CL_1584,1150248,1149283,thioredoxin reductase,CL,322
1,CL_1585,1150249,1150740,leucine-responsive regulatory protein,CL,164
1,CL_1586,1150741,1154430,cell division protein FtsK,CL,1230
1,CL_1587,1154431,1155042,lipoprotein chaperone,CL,204
1,CL_1588,1155043,1156383,recombination factor protein RarA,CL,447
1,CL_1589,1156384,1157673,seryl-tRNA synthetase,CL,430
1,CL_1590,1157674,1160115,"anaerobic dimethyl sulfoxide reductase, A subunit, DmsA/YnfE family",CL,814
1,CL_1591,1160116,1160730,dimethyl sulfoxide reductase subunit B,CL,205
1,CL_1592,1160731,1161591,dimethyl sulfoxide reductase subunit C,CL,287
1,CL_1593,1161592,1162737,MFS transporter,CL,382
1,CL_1594,1162738,1163256,hypothetical protein,CL,173
1,CL_1595,1163994,1163257,pyruvate formate lyase-activating protein,CL,246
1,CL_1596,1166274,1163995,formate acetyltransferase 1,CL,760
1,CL_1597,1167129,1166275,formate transporter,CL,285
1,CL_1598,1168887,1167130,ribosomal protein S12 methylthiotransferase accessory factor YcaO,CL,586
1,CL_1599,1168888,1169577,membrane protein,CL,230
1,CL_1600,1169578,1170663,3-phosphoserine/phosphohydroxythreonine aminotransferase,CL,362
1,CL_1601,1170664,1171944,3-phosphoshikimate 1-carboxyvinyltransferase,CL,427
1,CL_1602,1171945,1172625,cytidylate kinase,CL,227
1,CL_1603,1172626,1174296,30S ribosomal protein S1,CL,557
1,CL_1604,1174297,1174581,integration host factor subunit beta,CL,95
1,CL_1605,1174582,1176843,competence protein ComEC,CL,754
1,CL_1606,1176844,1178589,ATP-binding protein,CL,582
1,CL_1607,1178590,1179564,tetraacyldisaccharide 4'-kinase,CL,325
1,CL_1608,1179565,1180791,hypothetical protein,CL,409
1,CL_1609,1180792,1180971,hypothetical protein,CL,60
1,CL_1610,1180972,1181715,3-deoxy-manno-octulosonate cytidylyltransferase,CL,248
1,CL_1611,1181716,1182606,hypothetical protein,CL,297
1,CL_1612,1183383,1182607,hypothetical protein,CL,259
1,CL_1613,1183384,1184160,S-adenosyl-L-methionine-dependent methyltransferase,CL,259
1,CL_1614,1184161,1185480,bacterial condensin subunit MukF,CL,440
1,CL_1615,1185481,1186182,condesin subunit E,CL,234
1,CL_1616,1186183,1190628,cell division protein MukB,CL,1482
1,CL_1617,1190629,1192449,"murein L,D-transpeptidase",CL,607
1,CL_1618,1192450,1192998,hypothetical protein,CL,183
1,CL_1619,1192999,1193643,beta-lactamase,CL,215
1,CL_1620,1194831,1193644,aromatic amino acid aminotransferase,CL,396
1,CL_INS_47,1194832,1195887,fGI_50;1,fGI,352
1,CL_1622,1197285,1195888,asparaginyl-tRNA synthetase,CL,466
1,CL_1623,1198485,1197286,nicotinate phosphoribosyltransferase,CL,400
1,CL_1624,1198486,1201095,aminopeptidase N,CL,870
1,CL_1625,1201863,1201096,"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",CL,256
1,CL_1626,1202652,1201864,sulfonate ABC transporter,CL,263
1,CL_1627,1203795,1202653,alkanesulfonate monooxygenase,CL,381
1,CL_1628,1204755,1203796,alkanesulfonate transporter substrate-binding subunit,CL,320
1,CL_1629,1205328,1204756,NAD(P)H-dependent FMN reductase,CL,191
1,CL_1630,1205329,1206336,dihydroorotate oxidase A,CL,336
1,CL_1631,1206337,1206876,cell division protein ZapC,CL,180
1,CL_1632,1207983,1206877,hypothetical protein,CL,369
1,CL_1633,1207984,1210089,23S rRNA methyltransferase,CL,702
1,CL_1634,1210090,1211994,heme ABC transporter ATPase,CL,635
1,CL_1635,1211995,1213245,paraquat-inducible protein A,CL,417
1,CL_1636,1213246,1214883,paraquat-inducible protein B,CL,546
1,CL_1637,1214884,1215447,hypothetical protein,CL,188
1,CL_1638,1215448,1215612,ribosome modulation factor,CL,55
1,CL_1639,1216128,1215613,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,CL,172
1,CL_1640,1217886,1216129,lon protease,CL,586
1,CL_1641,1217887,1218336,hypothetical protein,CL,150
1,CL_1642,1219410,1218337,membrane protein,CL,358
1,CL_1643,1219917,1219411,SOS cell division inhibitor,CL,169
1,CL_1644,1219918,1220541,DNA transformation protein,CL,208
1,CL_1645,1222701,1220542,inner membrane protein yccS,CL,720
1,CL_1646,1223145,1222702,membrane protein,CL,148
1,CL_1647,1223146,1225197,DNA helicase IV,CL,684
1,CL_1648,1225653,1225198,methylglyoxal synthase,CL,152
1,CL_1649,1226313,1225654,hypothetical protein,CL,220
1,CL_1650,1226314,1226724,hypothetical protein,CL,137
1,CL_1651,1227039,1226725,heat shock protein HspQ,CL,105
1,CL_1652,1228227,1227040,SAM-dependent methyltransferase /23S rRNA m(5)C-1962 methyltransferase,CL,396
1,CL_1653,1228228,1228509,acylphosphatase,CL,94
1,CL_1654,1228836,1228510,sulfur transfer protein TusE,CL,109
1,CL_1655,1229493,1228837,HflBKC-binding inner membrane protein,CL,219
1,CL_1656,1229494,1231119,peptide ABC transporter substrate-binding protein,CL,542
1,CL_1657,1231878,1231120,histidinol phosphatase,CL,253
1,CL_1658,1232907,1231879,ABC transporter permease,CL,343
1,CL_1659,1233912,1232908,iron complex transport system substrate-binding protein,CL,335
1,CL_1660,1233913,1235523,mechanosensitive ion channel protein MscS,CL,537
1,CL_1661,1236039,1235524,hypothetical protein,CL,172
1,CL_1662,1237038,1236040,Mg/Co/Ni transporter MgtE (contains CBS domain),CL,333
1,CL_1663,1237039,1237536,hypothetical protein,CL,166
1,CL_INS_48,1237537,1238844,fGI_25;1,fGI,436
1,CL_1667,1238845,1240083,glucose-1-phosphatase,CL,413
1,CL_1671,1240308,1240084,hypothetical protein,CL,75
1,CL_1672,1240902,1240309,NAD(P)H:quinone oxidoreductase,CL,198
1,CL_1673,1240903,1241070,hypothetical protein,CL,56
1,CL_1674,1241071,1241988,membrane protein,CL,306
1,CL_INS_49,1241989,1242774,fGI_25;1,fGI,262
1,CL_1677,1244094,1242775,pyrimidine permease,CL,440
1,CL_1678,1244586,1244095,FMN reductase,CL,164
1,CL_1679,1245174,1244587,malonic semialdehyde reductase,CL,196
1,CL_1680,1245972,1245175,pyrimidine utilization protein D,CL,266
1,CL_1681,1246356,1245973,aminoacrylate peracid reductase,CL,128
1,CL_1682,1247043,1246357,amidohydrolase,CL,229
1,CL_1683,1248132,1247044,pyrimidine monooxygenase,CL,363
1,CL_1684,1248133,1248768,HTH-type transcriptional regulator RutR,CL,212
1,CL_1685,1249161,1248769,hypothetical protein,CL,131
1,CL_1686,1253121,1249162,transcriptional regulator,CL,1320
1,CL_1687,1253122,1254627,proline:sodium symporter,CL,502
1,CL_1688,1254628,1255044,lipoprotein,CL,139
1,CL_1689,1256226,1255045,nucleoside transporter,CL,394
1,CL_1690,1256227,1257057,iron permease,CL,277
1,CL_1691,1257058,1258182,ferrous iron transporter,CL,375
1,CL_1692,1258183,1259463,peroxidase,CL,427
1,CL_1693,1259464,1260249,hypothetical protein,CL,262
1,CL_INS_50,1260250,1261752,fGI_25;1,fGI,501
1,CL_1695,1262427,1261753,nicotinamidase,CL,225
1,CL_1696,1263285,1262428,"quercetin 2,3-dioxygenase",CL,286
1,CL_1697,1263286,1264188,"transcriptional regulator, LysR family",CL,301
1,CL_1698,1264189,1265124,bifunctional glyoxylate/hydroxypyruvate reductase A,CL,312
1,CL_1699,1265125,1265859,hydrolase,CL,245
1,CL_1700,1265860,1266411,molecular chaperone,CL,184
1,CL_1701,1266412,1266900,inner membrane protein ycdZ,CL,163
1,CL_1702,1267731,1266901,transporter,CL,277
1,CL_1703,1268145,1267732,curli assembly protein CsgF,CL,138
1,CL_1704,1268532,1268146,curli assembly protein CsgE,CL,129
1,CL_1705,1269180,1268533,transcriptional regulator,CL,216
1,CL_INS_51,1269181,1269360,fGI_50;1,fGI,60
1,CL_1706,1269361,1269813,curlin,CL,151
1,CL_1707,1269814,1270266,major curlin subunit,CL,151
1,CL_1708,1270267,1270596,curli assembly protein CsgC,CL,110
1,CL_1709,1270597,1270914,hypothetical protein,CL,106
1,CL_1710,1270915,1271448,phosphatase,CL,178
1,CL_1711,1272585,1271449,glucan biosynthesis protein,CL,379
1,CL_1712,1272586,1274136,Periplasmic glucans biosynthesis protein,CL,517
1,CL_1713,1274137,1276662,Membrane glycosyltransferase,CL,842
1,CL_1714,1276663,1276887,lipoprotein,CL,75
1,CL_1715,1277259,1276888,SecY/SecA suppressor protein,CL,124
1,CL_1716,1278492,1277260,multidrug transporter,CL,411
1,CL_1717,1279416,1278493,lipid A biosynthesis lauroyl acyltransferase,CL,308
1,CL_1718,1279417,1280463,sulfurtransferase,CL,349
1,CL_1719,1281039,1280464,protein yceI,CL,192
1,CL_1720,1281603,1281040,cytochrome B561,CL,188
1,CL_1721,1281714,1281604,hypothetical protein,CL,37
1,CL_1722,1282830,1281715,N-methyltryptophan oxidase,CL,372
1,CL_1723,1283082,1282831,biofilm formation regulatory protein BssS,CL,84
1,CL_1724,1283325,1283083,DNA damage-inducible protein I,CL,81
1,CL_1725,1284369,1283326,dihydroorotase,CL,348
1,CL_1726,1284927,1284370,hypothetical protein,CL,186
1,CL_1727,1286133,1284928,multidrug resistance protein MdtH,CL,402
1,CL_1728,1286134,1286715,alanine acetyltransferase,CL,194
1,CL_1729,1286716,1287363,hypothetical protein,CL,216
1,CL_1730,1287364,1288284,virulence factor MviM,CL,307
1,CL_1731,1288285,1289817,virulence factor mviN,CL,511
1,CL_1732,1290240,1289818,flagella synthesis chaperone protein FlgN,CL,141
1,CL_1733,1290531,1290241,anti-sigma28 factor FlgM,CL,97
1,CL_1734,1291188,1290532,flagellar basal body P-ring biosynthesis protein FlgA,CL,219
1,CL_1735,1291189,1291602,flagellar biosynthesis protein FlgB,CL,138
1,CL_1736,1291603,1292004,flagellar basal body rod protein FlgC,CL,134
1,CL_1737,1292005,1292712,flagellar basal body rod modification protein,CL,236
1,CL_1738,1292713,1293918,flagellar hook protein FlgE,CL,402
1,CL_1739,1293919,1294671,flagellar basal body rod protein FlgF,CL,251
1,CL_1740,1294672,1295451,flagellar basal body rod protein FlgG,CL,260
1,CL_1741,1295452,1296147,flagellar basal body L-ring protein,CL,232
1,CL_1742,1296148,1297242,flagellar basal body P-ring protein,CL,365
1,CL_1743,1297243,1298193,flagellar rod assembly protein FlgJ,CL,317
1,CL_1744,1298194,1299831,flagellar hook protein FlgK,CL,546
1,CL_1745,1299832,1300782,flagellar hook-associated protein FlgL,CL,317
1,CL_1746,1301991,1300783,MFS transporter,CL,403
1,CL_1747,1301992,1302942,LysR family transcriptional regulator,CL,317
1,CL_1748,1306056,1302943,ribonuclease E,CL,1038
1,CL_1749,1306057,1307001,23S rRNA pseudouridylate synthase C,CL,315
1,CL_1750,1307583,1307002,septum formation inhibitor Maf,CL,194
1,CL_1751,1307584,1308102,hypothetical protein,CL,173
1,CL_1752,1308103,1308273,50S ribosomal protein L32,CL,57
1,CL_1753,1308274,1309275,phosphate acyltransferase,CL,334
1,CL_1754,1309276,1310226,3-oxoacyl-ACP synthase,CL,317
1,CL_1755,1310227,1311153,malonyl CoA-ACP transacylase,CL,309
1,CL_1756,1311154,1311885,3-ketoacyl-ACP reductase,CL,244
1,CL_1757,1311886,1312119,acyl carrier protein,CL,78
1,CL_1758,1312120,1313358,3-oxoacyl-ACP synthase,CL,413
1,CL_1759,1313359,1314165,aminodeoxychorismate lyase,CL,269
1,CL_1760,1314166,1315185,aminodeoxychorismate lyase,CL,340
1,CL_1761,1315186,1315824,thymidylate kinase,CL,213
1,CL_1762,1315825,1316826,DNA polymerase III subunit delta',CL,334
1,CL_1763,1316827,1317618,"hydrolase, TatD family",CL,264
1,CL_1764,1317619,1319049,PTS glucose transporter subunit IIBC,CL,477
1,CL_1765,1321236,1319050,ferric-rhodotorulic acid transporter,CL,729
1,CL_1766,1321237,1321593,purine nucleoside phosphoramidase,CL,119
1,CL_1767,1321594,1321965,membrane protein,CL,124
1,CL_1768,1321966,1322610,penicillin-binding protein activator LpoB,CL,215
1,CL_1769,1322611,1323432,thiamine kinase,CL,274
1,CL_1770,1323433,1324455,beta-hexosaminidase,CL,341
1,CL_1771,1324456,1324995,hypothetical protein,CL,180
1,CL_1772,1324996,1326297,NADH dehydrogenase,CL,434
1,CL_1773,1326298,1326834,hypothetical protein,CL,179
1,CL_1774,1327467,1326835,TetR family transcriptional regulator,CL,211
1,CL_1775,1327468,1327722,multiple stress resistance protein BhsA,CL,85
1,CL_1776,1328685,1327723,LysM domain/ErfK/YbiS/YcfS/YnhG family protein,CL,321
1,CL_1777,1332129,1328686,transcription-repair-coupling factor,CL,1148
1,CL_1778,1333200,1332130,acyltransferase,CL,357
1,CL_1779,1333201,1334397,transporter,CL,399
1,CL_1780,1334398,1335096,"lipoprotein releasing system, ATP-binding protein",CL,233
1,CL_1781,1335097,1336338,transporter,CL,414
1,CL_1782,1336339,1337247,N-acetyl-D-glucosamine kinase,CL,303
1,CL_1783,1337248,1338066,NAD-dependent deacetylase,CL,273
1,CL_1784,1339098,1338067,spermidine/putrescine-binding periplasmic protein,CL,344
1,CL_1785,1339887,1339099,"ABC-type spermidine/putrescine transport system, permease component II",CL,263
1,CL_1786,1340742,1339888,putrescine/spermidine ABC transporter permease,CL,285
1,CL_1787,1341858,1340743,spermidine/putrescine import ATP-binding protein PotA,CL,372
1,CL_1788,1341975,1341859,hypothetical protein,CL,39
1,CL_1789,1341976,1343196,peptidase T,CL,407
1,CL_INS_52,1343197,1343685,fGI_50;1,fGI,163
1,CL_1791,1344804,1343686,hypothetical protein,CL,373
1,CL_1792,1346265,1344805,Signal transduction histidine kinase,CL,487
1,CL_1793,1346934,1346266,transcriptional regulator,CL,223
1,CL_1794,1346935,1347387,anti-adapter protein IraM,CL,151
1,CL_1795,1348755,1347388,adenylosuccinate lyase,CL,456
1,CL_1796,1349382,1348756,lysogenization regulator,CL,209
1,CL_1797,1350492,1349383,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,CL,370
1,CL_1798,1350963,1350493,phosphatase nudJ,CL,157
1,CL_1799,1351623,1350964,ribosomal large subunit pseudouridine synthase E,CL,220
1,CL_1800,1351624,1352871,isocitrate dehydrogenase,CL,416
1,CL_1801,1352872,1353114,hypothetical protein,CL,81
1,CL_1802,1354611,1353115,diguanylate phosphodiesterase,CL,499
1,CL_1803,1354612,1354857,membrane protein,CL,82
1,CL_1804,1354953,1354858,hypothetical protein,CL,32
1,CL_1805,1355979,1354954,diguanylate cyclase,CL,342
1,CL_INS_53,1355980,1356159,fGI_25;1,fGI,60
1,CL_1806,1356160,1356411,hypothetical protein,CL,84
1,CL_1807,1356412,1356714,hypothetical protein,CL,101
1,CL_1808,1357056,1356715,MarR family transcriptional regulator,CL,114
1,CL_1809,1357057,1357761,hypothetical protein,CL,235
1,CL_1810,1358946,1357762,inner membrane transporter YeaN,CL,395
1,CL_1811,1358947,1359735,AraC family transcriptional regulator,CL,263
1,CL_1812,1360179,1359736,membrane protein,CL,148
1,CL_1813,1362213,1360180,hypothetical protein,CL,678
1,CL_1814,1363542,1362214,hypothetical protein,CL,443
1,CL_1815,1364040,1363543,prolyl-tRNA synthetase,CL,166
1,CL_INS_54,1364041,1400286,fGI_25;1,fGI,12082
1,CL_1874,1401567,1400287,hypothetical protein,CL,427
1,CL_1875,1403499,1401568,PrkA family serine protein kinase,CL,644
1,CL_1876,1403500,1404243,MltA-interacting MipA family protein,CL,248
1,CL_1877,1405125,1404244,glucose-6-phosphate 1-epimerase,CL,294
1,CL_1878,1406118,1405126,glyceraldehyde-3-phosphate dehydrogenase,CL,331
1,CL_1879,1406119,1406529,methionine sulfoxide reductase B,CL,137
1,CL_1880,1406530,1406805,hypothetical protein,CL,92
1,CL_1881,1408056,1406806,chitinase,CL,417
1,CL_1882,1408695,1408057,nicotinamidase/pyrazinamidase,CL,213
1,CL_1883,1409709,1408696,L-asparaginase 1,CL,338
1,CL_1884,1411563,1409710,protease 4,CL,618
1,CL_1885,1411564,1412112,oxidoreductase,CL,183
1,CL_1886,1412113,1413153,selenophosphate synthase,CL,347
1,CL_1887,1413154,1415058,DNA topoisomerase III,CL,635
1,CL_INS_55,1415059,1421172,fGI_25;1,fGI,2038
1,CL_1888,1422513,1421173,glutamate dehydrogenase,CL,447
1,CL_1889,1422514,1422783,hypothetical protein,CL,90
1,CL_1890,1423197,1422784,CTP pyrophosphohydrolase,CL,138
1,CL_1891,1423198,1423767,carboxymuconolactone decarboxylase,CL,190
1,CL_1892,1423768,1424382,hypothetical protein,CL,205
1,CL_1893,1425687,1424383,thiosulfate sulfurtransferase,CL,435
1,CL_1894,1426305,1425688,thiamine transport system ATP-binding protein,CL,206
1,CL_1895,1427832,1426306,thiamine ABC transporter permease,CL,509
1,CL_1896,1428990,1427833,hypothetical protein,CL,386
1,CL_1897,1429671,1428991,pyridine nucleotide-disulfide oxidoreductase,CL,227
1,CL_1898,1430475,1429672,exodeoxyribonuclease III,CL,268
1,CL_1899,1430476,1431693,acetylornithine aminotransferase,CL,406
1,CL_1900,1431694,1432725,arginine N-succinyltransferase,CL,344
1,CL_1901,1432726,1434210,succinylglutamate-semialdehyde dehydrogenase,CL,495
1,CL_1902,1434211,1435533,succinylarginine dihydrolase,CL,441
1,CL_1903,1435534,1436496,succinylglutamate desuccinylase,CL,321
1,CL_1904,1436497,1436988,"P pilus assembly/Cpx signaling pathway, periplasmic inhibitor/zinc-resistance associated protein",CL,164
1,CL_1905,1436989,1437543,protein ves,CL,185
1,CL_1906,1438446,1437544,excinuclease cho,CL,301
1,CL_1907,1439271,1438447,NAD synthetase,CL,275
1,CL_1908,1439272,1439613,transcriptional regulator,CL,114
1,CL_1909,1439614,1439928,"PTS system N,N'-diacetylchitobiose-specific IIB component, Lac family (TC 4.A.3.2.1)",CL,105
1,CL_1910,1439929,1441284,PTS N'-diacetylchitobiose transporter subunit IIC,CL,452
1,CL_1911,1441285,1441629,PTS N'-diacetylchitobiose transporter subunit IIA,CL,115
1,CL_1912,1441630,1442445,transcriptional regulator,CL,272
1,CL_1913,1442446,1443798,6-phospho-beta-glucosidase,CL,451
1,CL_1914,1443799,1444545,hypothetical protein,CL,249
1,CL_1915,1446792,1444546,catalase HPII,CL,749
1,CL_1916,1446793,1447029,cell division activator CedA,CL,79
1,CL_1917,1448418,1447030,sodium:dicarboxylate symporter,CL,463
1,CL_1918,1449006,1448419,putative membrane-bound metal-dependent hydrolase,CL,196
1,CL_1919,1449765,1449007,2-deoxy-D-gluconate 3-dehydrogenase,CL,253
1,CL_1920,1450434,1449766,2-deoxyglucose-6-phosphatase,CL,223
1,CL_1921,1450435,1450968,yfeABCD regulator yfeE,CL,178
1,CL_1922,1451826,1450969,fructosamine kinase,CL,286
1,CL_1923,1452114,1451827,hypothetical protein,CL,96
1,CL_1924,1453044,1452115,6-phosphofructokinase isozyme 2,CL,310
1,CL_1925,1453045,1453800,membrane protein,CL,252
1,CL_1926,1453801,1454028,hypothetical protein,CL,76
1,CL_1927,1454029,1455954,threonyl-tRNA synthetase,CL,642
1,CL_1928,1455955,1456386,translation initiation factor IF-3,CL,144
1,CL_1929,1456387,1456581,50S ribosomal protein L35,CL,65
1,CL_1930,1456582,1456935,50S ribosomal protein L20,CL,118
1,CL_1931,1456936,1457916,phenylalanyl-tRNA synthetase subunit alpha,CL,327
1,CL_1932,1457917,1460301,phenylalanyl-tRNA synthetase subunit beta,CL,795
1,CL_1933,1460302,1460598,integration host factor subunit alpha,CL,99
1,CL_1934,1460599,1461576,Vitamin B12 import system permease BtuC,CL,326
1,CL_1935,1461577,1462125,vitamin B12 transport periplasmic protein BtuE,CL,183
1,CL_1936,1462126,1462878,vitamin B12 import ATP-binding protein BtuD,CL,251
1,CL_1937,1462879,1463340,Cell wall-associated hydrolase (invasion-associated proteins),CL,154
1,CL_1938,1463341,1464051,cyclic di-GMP regulator CdgR,CL,237
1,CL_1939,1464052,1465491,hypothetical protein,CL,480
1,CL_1940,1466268,1465492,hemin import ATP-binding protein HmuV,CL,259
1,CL_1941,1467258,1466269,iron ABC transporter,CL,330
1,CL_1942,1468074,1467259,hemin ABC transporter substrate-binding protein,CL,272
1,CL_1943,1469100,1468075,hemin transporter,CL,342
